STATIONID,NAME,RIVERNAME,DISTRICT,STATION,DATE,TIME,DateTime,LEVEL(m),CUMMRF,DAILYRF,NormalLevel,AlertLevel,WarningLevel,DangerLevel,Level,GEOCODE,Day,Month,CUMMRF1
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,8:15 AM,6/11/2021 8:15,2.86,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,8:45 AM,6/11/2021 8:45,2.86,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,9:00 AM,6/11/2021 9:00,2.85,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,9:15 AM,6/11/2021 9:15,2.85,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,9:30 AM,6/11/2021 9:30,2.85,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,9:45 AM,6/11/2021 9:45,2.85,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,10:00 AM,6/11/2021 10:00,2.85,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,10:15 AM,6/11/2021 10:15,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,10:30 AM,6/11/2021 10:30,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,10:45 AM,6/11/2021 10:45,2.85,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,11:00 AM,6/11/2021 11:00,2.85,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,11:15 AM,6/11/2021 11:15,2.85,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,11:30 AM,6/11/2021 11:30,2.85,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,11:45 AM,6/11/2021 11:45,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,12:00 PM,6/11/2021 12:00,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,12:15 PM,6/11/2021 12:15,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,12:30 PM,6/11/2021 12:30,2.85,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,12:45 PM,6/11/2021 12:45,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,1:15 PM,6/11/2021 13:15,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,1:30 PM,6/11/2021 13:30,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,1:45 PM,6/11/2021 13:45,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,2:00 PM,6/11/2021 14:00,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,2:15 PM,6/11/2021 14:15,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,2:30 PM,6/11/2021 14:30,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,2:45 PM,6/11/2021 14:45,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,3:00 PM,6/11/2021 15:00,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,3:15 PM,6/11/2021 15:15,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,3:30 PM,6/11/2021 15:30,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,3:45 PM,6/11/2021 15:45,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,4:00 PM,6/11/2021 16:00,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,4:15 PM,6/11/2021 16:15,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,4:30 PM,6/11/2021 16:30,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,4:45 PM,6/11/2021 16:45,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,5:00 PM,6/11/2021 17:00,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,5:15 PM,6/11/2021 17:15,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,5:30 PM,6/11/2021 17:30,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,5:45 PM,6/11/2021 17:45,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,6:00 PM,6/11/2021 18:00,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,6:15 PM,6/11/2021 18:15,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,6:30 PM,6/11/2021 18:30,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,6:45 PM,6/11/2021 18:45,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,7:00 PM,6/11/2021 19:00,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,7:15 PM,6/11/2021 19:15,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,7:45 PM,6/11/2021 19:45,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,8:00 PM,6/11/2021 20:00,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,8:15 PM,6/11/2021 20:15,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,8:45 PM,6/11/2021 20:45,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,9:00 PM,6/11/2021 21:00,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,9:15 PM,6/11/2021 21:15,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,9:45 PM,6/11/2021 21:45,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,10:00 PM,6/11/2021 22:00,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,10:15 PM,6/11/2021 22:15,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,10:45 PM,6/11/2021 22:45,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,11:00 PM,6/11/2021 23:00,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,11:15 PM,6/11/2021 23:15,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/11/2021,11:45 PM,6/11/2021 23:45,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",11,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,12:00 AM,6/12/2021 0:00,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,12:15 AM,6/12/2021 0:15,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,12:30 AM,6/12/2021 0:30,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,12:45 AM,6/12/2021 0:45,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,1:00 AM,6/12/2021 1:00,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,1:15 AM,6/12/2021 1:15,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,1:30 AM,6/12/2021 1:30,2.85,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,1:45 AM,6/12/2021 1:45,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,2:00 AM,6/12/2021 2:00,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,2:15 AM,6/12/2021 2:15,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,2:30 AM,6/12/2021 2:30,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,2:45 AM,6/12/2021 2:45,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,3:00 AM,6/12/2021 3:00,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,3:15 AM,6/12/2021 3:15,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,3:30 AM,6/12/2021 3:30,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,3:45 AM,6/12/2021 3:45,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,4:00 AM,6/12/2021 4:00,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,4:15 AM,6/12/2021 4:15,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,4:30 AM,6/12/2021 4:30,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,4:45 AM,6/12/2021 4:45,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,5:00 AM,6/12/2021 5:00,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,5:15 AM,6/12/2021 5:15,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,5:30 AM,6/12/2021 5:30,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,5:45 AM,6/12/2021 5:45,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,6:00 AM,6/12/2021 6:00,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,6:15 AM,6/12/2021 6:15,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,6:30 AM,6/12/2021 6:30,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,6:45 AM,6/12/2021 6:45,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,7:00 AM,6/12/2021 7:00,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,7:15 AM,6/12/2021 7:15,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,7:30 AM,6/12/2021 7:30,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,7:45 AM,6/12/2021 7:45,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,8:00 AM,6/12/2021 8:00,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,8:15 AM,6/12/2021 8:15,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,8:45 AM,6/12/2021 8:45,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,9:00 AM,6/12/2021 9:00,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,9:15 AM,6/12/2021 9:15,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,9:45 AM,6/12/2021 9:45,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,10:00 AM,6/12/2021 10:00,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,10:15 AM,6/12/2021 10:15,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,10:45 AM,6/12/2021 10:45,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,11:00 AM,6/12/2021 11:00,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,11:15 AM,6/12/2021 11:15,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,11:45 AM,6/12/2021 11:45,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,12:00 PM,6/12/2021 12:00,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,12:15 PM,6/12/2021 12:15,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,12:45 PM,6/12/2021 12:45,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,1:00 PM,6/12/2021 13:00,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,1:15 PM,6/12/2021 13:15,2.81,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,1:45 PM,6/12/2021 13:45,2.81,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,2:00 PM,6/12/2021 14:00,2.81,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,2:15 PM,6/12/2021 14:15,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,2:45 PM,6/12/2021 14:45,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,3:00 PM,6/12/2021 15:00,2.81,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,3:15 PM,6/12/2021 15:15,2.81,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,3:45 PM,6/12/2021 15:45,2.81,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,4:00 PM,6/12/2021 16:00,2.81,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,4:15 PM,6/12/2021 16:15,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,4:45 PM,6/12/2021 16:45,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,5:00 PM,6/12/2021 17:00,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,5:15 PM,6/12/2021 17:15,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,5:45 PM,6/12/2021 17:45,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,6:00 PM,6/12/2021 18:00,2.81,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,6:15 PM,6/12/2021 18:15,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,6:45 PM,6/12/2021 18:45,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,7:00 PM,6/12/2021 19:00,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,7:15 PM,6/12/2021 19:15,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,7:45 PM,6/12/2021 19:45,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,8:00 PM,6/12/2021 20:00,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,8:15 PM,6/12/2021 20:15,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,8:30 PM,6/12/2021 20:30,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,8:45 PM,6/12/2021 20:45,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,9:00 PM,6/12/2021 21:00,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,9:15 PM,6/12/2021 21:15,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,9:30 PM,6/12/2021 21:30,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,9:45 PM,6/12/2021 21:45,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,10:00 PM,6/12/2021 22:00,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,10:15 PM,6/12/2021 22:15,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,10:30 PM,6/12/2021 22:30,2.84,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,10:45 PM,6/12/2021 22:45,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
3112401,Pekan Meru,Sg  Klang,Klang,Pekan Meru,6/12/2021,11:00 PM,6/12/2021 23:00,2.83,888,0,2.8,3.4,3.64,4.2,Normal,"3.057785,101.437635",12,6,
